app_code,os_version,is_4G,hour,day_of_week
29,1,0,14,2
107,0,0,14,1
107,0,1,8,1
195,2,1,20,2
336,0,0,8,1
48,1,1,16,0
283,1,0,23,3
107,2,0,14,0
177,1,1,10,4
126,1,0,1,6
283,1,0,10,4
407,1,0,1,6
191,2,1,12,3
29,0,0,22,5
283,1,1,13,5
27,0,0,13,3
29,1,0,16,0
283,0,0,14,4
214,1,0,7,1
336,0,0,16,5
267,0,0,1,0
216,1,1,15,3
111,0,0,2,2
361,2,0,15,2
195,0,1,22,1
27,1,1,14,3
392,0,0,0,0
267,1,0,1,1
45,1,0,22,3
45,2,0,0,2
27,2,1,23,2
402,2,0,16,4
88,1,0,15,2
29,0,1,10,1
66,1,1,11,4
283,1,0,3,1
27,0,1,11,0
380,1,0,20,5
107,0,0,17,3
195,1,0,11,6
88,1,0,13,6
287,0,1,18,1
107,1,1,9,1
282,2,0,0,2
335,2,1,18,6
216,1,1,15,6
26,2,1,12,4
126,1,1,10,1
107,1,1,12,4
375,1,0,4,5
261,2,1,11,4
365,0,0,20,4
216,1,0,23,5
359,1,0,21,6
390,2,0,0,1
216,0,1,18,5
177,0,1,9,1
107,2,0,16,5
283,2,1,21,6
107,1,1,16,4
283,2,0,20,6
88,2,1,16,2
191,1,0,8,1
283,2,0,0,4
29,1,0,23,0
195,1,0,9,2
191,0,1,22,3
195,1,1,16,5
397,0,1,13,6
107,1,0,14,2
80,0,1,17,1
143,1,0,21,1
267,1,1,2,6
279,0,1,22,2
195,2,1,0,2
107,0,0,23,6
268,2,0,21,6
283,1,0,20,3
283,0,0,15,4
68,0,0,15,6
283,1,0,13,1
27,2,0,21,3
107,1,1,9,3
137,1,1,23,3
27,0,0,10,3
195,0,1,19,1
29,0,0,22,4
195,1,1,15,4
253,1,1,17,0
177,1,0,0,3
283,1,0,15,0
177,1,1,21,5
29,0,1,18,5
228,2,0,17,2
45,1,0,18,0
352,1,0,0,1
361,0,0,22,2
88,1,1,9,6
216,0,0,10,4
365,1,1,21,1
107,1,0,12,2
283,1,1,10,2
282,0,0,0,3
111,1,1,0,1
283,1,0,18,3
282,0,0,0,5
107,1,0,22,0
336,2,0,2,2
337,2,0,17,3
264,1,0,3,6
107,0,0,18,6
107,1,1,18,1
361,2,0,0,6
88,1,1,13,4
416,0,0,19,1
145,1,0,17,3
283,1,0,11,4
283,2,1,13,0
370,1,0,19,0
27,1,1,11,5
107,1,1,16,3
195,0,1,9,2
267,1,0,10,4
115,0,0,11,5
169,1,0,17,3
283,1,0,21,4
88,1,1,7,1
29,0,0,2,1
282,0,0,12,0
45,0,0,16,1
27,2,0,14,2
283,1,1,20,2
29,1,1,17,6
398,1,1,9,4
154,1,0,0,3
107,1,1,7,3
139,0,0,23,2
177,1,0,22,0
88,1,0,0,1
390,0,0,17,2
407,1,0,0,1
107,1,0,22,0
29,0,0,21,4
126,1,1,19,1
283,1,1,16,5
45,2,0,20,5
336,2,0,18,3
282,1,0,19,6
107,1,1,19,1
361,1,0,7,3
359,0,0,19,5
137,1,1,21,2
283,1,0,22,3
177,1,0,12,0
29,2,0,21,5
397,1,1,16,4
267,1,1,12,1
153,0,1,9,2
191,2,0,20,4
283,1,0,1,0
169,0,0,18,1
107,2,0,16,0
365,1,0,21,2
29,1,0,17,3
332,2,1,8,2
195,1,0,21,3
29,2,0,23,0
27,0,0,1,5
216,1,1,20,1
191,1,1,10,0
283,1,0,23,5
359,2,0,20,6
216,1,1,4,5
268,0,0,22,0
405,2,0,17,0
268,1,0,20,2
283,0,0,14,5
88,0,1,9,3
27,1,0,17,3
397,2,1,12,3
282,0,1,23,6
44,0,1,10,3
282,0,0,12,0
177,1,0,18,0
283,1,0,0,2
283,0,0,22,5
115,2,0,16,4
88,1,0,15,0
107,1,0,15,2
177,2,0,22,6
107,1,0,15,1
402,0,1,0,5
397,1,1,16,2
216,1,1,12,6
27,0,1,18,6
397,1,0,23,1
139,2,1,18,4
139,2,0,15,6
283,1,0,7,0
107,0,0,1,2
406,0,0,18,0
88,0,0,0,0
283,1,0,18,0
283,1,1,15,1
195,1,0,11,1
177,0,0,7,2
283,1,0,12,4
216,0,0,20,6
459,0,0,4,2
143,0,0,20,6
283,0,1,1,3
191,2,1,8,3
191,2,0,16,6
139,2,0,15,4
283,1,0,19,5
137,1,1,15,5
88,2,1,22,1
267,0,1,21,3
283,1,0,22,0
88,1,0,0,4
365,0,0,19,3
29,2,0,11,6
107,1,0,17,2
107,0,0,14,0
283,1,0,22,4
111,1,1,0,1
107,1,0,10,4
320,2,1,10,3
195,1,1,19,0
336,0,1,19,0
107,0,1,17,3
29,1,1,20,4
107,1,0,1,6
45,1,0,8,2
195,1,0,0,6
191,0,1,10,2
88,2,1,14,1
27,0,1,20,3
107,1,0,19,2
107,0,0,7,3
216,1,0,18,5
107,1,1,7,1
223,1,0,0,6
195,1,1,0,6
93,1,1,15,4
109,0,1,20,0
88,1,0,11,1
365,2,0,18,0
102,1,0,15,0
267,1,0,21,6
191,1,1,11,3
370,1,0,22,1
407,0,0,22,4
107,1,0,14,1
283,0,0,21,3
365,1,0,9,3
397,1,1,17,2
230,1,0,9,5
0,2,1,18,4
397,0,0,18,0
216,0,1,0,2
429,0,1,1,6
88,2,0,21,2
45,1,1,18,6
102,0,0,13,6
115,2,0,21,0
191,1,0,20,1
283,1,0,17,1
283,1,0,9,1
29,2,0,21,6
27,2,1,22,0
150,2,0,17,2
282,1,1,19,3
107,2,0,13,1
409,1,0,18,1
107,2,0,9,1
283,1,0,12,2
359,1,0,0,1
88,2,0,21,3
455,1,0,13,0
283,2,0,0,1
283,1,1,19,0
186,1,1,0,6
191,2,1,23,2
257,1,0,0,5
88,1,0,17,4
20,0,0,17,1
282,1,0,9,1
45,2,1,16,4
216,2,0,10,5
283,1,0,18,1
363,2,0,0,2
88,2,0,9,2
115,1,0,21,3
397,1,0,20,1
216,0,0,22,6
191,2,1,0,3
365,1,0,1,6
177,2,1,16,1
64,1,1,11,0
107,2,0,16,0
283,1,1,12,2
282,0,1,21,3
49,1,0,23,3
361,1,0,0,6
61,2,0,21,0
107,0,0,0,0
107,1,0,18,3
214,1,1,12,0
169,1,1,20,1
267,1,0,16,5
283,0,0,15,6
107,0,0,7,5
88,0,0,0,3
27,1,1,18,5
336,1,1,20,2
195,0,1,11,3
195,1,1,2,4
287,1,0,16,4
214,1,1,16,5
177,0,0,17,2
26,1,1,20,6
397,1,1,18,1
20,0,0,22,5
267,1,0,0,6
283,0,0,20,1
29,2,0,16,5
107,2,0,11,4
107,2,1,15,1
102,1,1,23,1
88,0,0,18,4
27,1,0,7,4
283,1,0,9,6
283,1,1,21,5
107,2,1,21,4
459,0,1,23,2
111,2,0,2,6
143,1,0,23,1
149,0,0,13,2
88,1,0,12,4
253,1,0,20,5
282,0,1,0,3
154,1,1,12,6
370,2,0,22,3
337,1,0,11,3
195,1,0,15,4
191,2,1,10,5
27,1,1,12,5
88,1,1,0,3
27,1,0,20,0
359,1,0,18,0
88,1,0,13,0
111,1,1,0,1
285,0,0,15,3
359,2,1,14,4
307,1,0,18,5
145,2,0,11,4
107,0,0,23,1
283,1,0,21,1
216,1,1,15,4
88,0,0,17,0
88,2,1,0,3
191,2,1,11,5
313,1,0,0,3
365,1,1,11,6
359,1,0,18,0
216,0,1,0,4
336,2,0,1,5
107,0,0,2,3
107,1,0,7,1
27,1,0,22,4
139,0,0,12,1
283,1,0,12,5
79,0,0,0,3
61,0,0,18,5
177,2,0,9,3
88,1,0,18,6
397,1,1,17,4
38,1,1,20,0
107,0,1,20,5
365,0,0,15,1
49,0,1,14,2
283,1,1,21,4
195,2,0,23,6
283,0,1,17,5
48,0,0,0,3
107,1,0,1,0
214,1,1,12,4
191,1,1,11,2
283,1,1,14,6
283,1,0,1,3
365,2,1,15,1
107,1,0,14,3
191,1,0,0,6
195,1,1,0,2
139,2,0,1,6
253,1,1,11,3
107,2,0,13,5
177,1,0,7,0
336,2,1,19,5
169,0,0,13,2
177,1,0,15,6
407,0,0,8,4
195,2,0,0,5
29,1,1,10,0
177,2,1,22,0
107,1,0,11,5
143,1,1,7,0
283,2,0,23,1
283,1,1,13,3
143,1,1,13,2
283,1,1,16,1
217,1,0,9,3
359,0,1,18,6
88,0,0,13,6
283,1,1,21,5
49,1,1,14,4
283,2,0,20,4
195,1,0,0,1
191,1,0,17,1
107,2,0,11,1
282,2,0,23,1
45,0,0,18,3
191,2,1,13,5
283,1,1,11,2
282,0,0,7,4
107,1,0,10,1
267,1,1,3,5
107,1,0,7,2
397,2,0,11,5
206,1,1,21,5
88,1,1,23,6
88,2,1,13,5
107,1,0,12,2
27,1,1,18,3
45,1,1,15,0
88,2,0,18,3
253,0,1,3,1
282,2,1,23,3
65,1,0,23,5
88,0,0,0,2
107,2,0,8,1
283,1,1,8,1
267,1,1,13,0
191,1,1,16,5
195,0,1,0,2
268,0,1,19,2
29,2,0,15,2
27,1,0,22,4
177,0,0,1,4
267,1,1,1,3
29,0,1,0,1
283,1,1,19,4
101,1,0,17,0
137,1,1,13,1
191,2,1,19,5
365,2,0,11,0
267,2,0,1,3
88,0,0,0,6
88,2,1,16,3
307,2,0,23,0
27,1,1,21,2
107,1,0,23,1
191,0,1,18,0
216,1,1,0,5
389,2,0,11,1
29,2,0,19,5
215,2,0,17,4
282,0,0,12,2
279,1,0,23,5
27,1,0,17,5
107,0,0,8,1
283,1,1,14,1
107,1,0,6,1
283,1,0,13,0
107,1,0,15,2
27,1,1,18,3
115,0,0,13,5
191,0,1,8,2
397,1,0,21,1
361,2,0,19,3
107,1,0,11,0
283,1,0,16,4
283,1,1,23,4
88,0,0,13,5
111,0,0,8,0
216,1,0,6,3
107,1,1,11,1
283,1,1,23,2
102,1,0,20,4
107,1,0,18,1
27,1,0,10,6
283,1,1,14,3
61,2,0,19,4
191,2,0,22,1
107,2,0,9,2
337,1,0,0,6
319,1,1,22,3
139,0,0,0,3
216,1,1,1,6
283,1,1,13,3
107,1,0,9,1
365,2,0,14,1
273,2,0,20,0
107,1,1,10,3
191,0,0,18,3
282,1,0,18,0
283,2,0,22,4
287,1,0,23,2
200,1,0,16,1
116,2,0,12,4
283,0,0,10,1
126,1,0,22,3
397,1,0,19,2
107,0,1,9,1
191,0,1,11,0
107,1,0,10,1
407,2,0,22,2
126,1,0,19,1
282,0,0,17,5
107,0,0,22,6
107,1,0,23,0
191,2,0,17,5
177,0,0,8,2
107,2,1,8,1
107,1,1,11,0
283,1,0,20,6
49,0,1,20,4
49,1,0,11,5
88,2,0,1,0
264,1,1,0,3
283,2,0,19,6
29,1,0,21,3
283,1,1,12,3
27,0,0,20,3
143,1,0,22,0
126,1,0,14,6
283,1,1,16,5
283,1,0,20,5
283,1,0,23,3
177,1,0,22,6
102,1,1,9,3
195,1,0,17,4
107,1,0,20,1
336,1,0,22,3
88,2,0,0,2
102,1,1,19,2
111,1,1,21,0
107,2,0,13,0
27,1,1,18,1
107,1,1,14,3
88,2,0,14,2
107,0,0,12,1
48,2,0,18,2
49,1,1,19,6
29,1,0,13,2
107,0,0,11,3
337,2,0,1,6
267,2,1,19,5
332,1,0,0,4
107,2,0,18,1
107,1,1,14,4
191,1,0,22,5
336,2,0,14,4
191,2,0,12,2
359,1,0,17,6
267,2,1,0,6
107,0,0,20,6
283,0,0,23,4
76,0,1,15,0
283,1,1,13,3
276,1,1,15,0
215,1,0,0,6
282,1,0,18,2
397,1,1,16,6
107,1,0,15,1
88,1,0,0,2
29,0,0,10,3
67,1,0,19,5
397,1,1,16,4
27,1,1,17,6
267,0,1,13,2
88,1,0,9,0
336,1,0,23,0
283,1,1,17,5
107,0,1,12,1
365,1,0,0,1
107,1,0,19,0
336,2,1,17,4
61,2,0,22,4
107,1,0,12,3
265,0,0,22,6
389,1,0,20,3
107,2,0,16,4
214,0,1,0,3
29,2,1,16,1
267,0,1,16,2
283,0,1,15,3
267,0,0,1,2
365,1,0,13,2
206,0,0,0,6
27,1,1,20,0
107,1,0,8,3
61,0,1,18,0
107,1,0,14,5
365,0,1,18,6
215,1,1,23,5
280,0,0,21,4
336,1,1,20,2
111,2,1,15,0
283,1,0,16,4
283,0,0,14,4
107,2,0,22,3
177,1,1,22,0
336,1,1,5,1
126,2,0,16,6
88,1,0,20,0
267,0,1,18,2
107,1,1,8,5
406,1,0,16,1
27,2,0,23,5
283,1,1,20,6
111,1,1,9,1
283,1,0,19,1
107,2,0,8,1
27,1,0,20,0
145,0,0,1,5
283,2,1,22,5
321,1,0,0,3
191,2,0,23,5
451,1,1,23,5
393,2,0,23,3
45,1,0,14,6
195,0,1,0,6
160,2,0,8,5
195,1,1,2,2
283,1,0,23,5
283,0,0,0,5
216,1,0,11,5
451,1,1,0,0
283,1,1,20,6
267,1,1,1,0
267,1,1,11,6
406,1,0,18,5
191,0,0,9,1
143,1,1,0,4
283,1,0,14,5
27,0,1,17,2
406,1,0,21,6
276,1,0,11,0
88,1,0,23,0
213,0,1,19,2
283,1,1,15,5
363,1,1,0,1
45,1,1,13,2
216,1,1,17,3
439,0,0,15,1
107,0,0,13,5
102,1,0,15,2
283,1,1,21,1
265,1,1,20,3
282,1,0,0,0
283,1,0,20,4
206,1,1,14,6
49,1,1,0,1
283,0,0,22,3
27,1,0,19,5
88,2,0,19,5
107,0,0,8,1
365,1,0,15,6
283,1,0,0,5
253,1,1,19,0
283,1,1,21,5
107,1,0,20,2
365,2,1,23,2
137,1,0,1,4
177,0,1,17,0
429,0,0,0,2
107,1,1,21,2
137,1,1,22,2
88,2,0,23,4
107,1,1,19,3
88,1,1,12,5
107,1,0,14,4
283,1,0,0,4
191,0,1,15,4
195,0,1,2,3
61,0,0,20,5
336,1,0,16,6
406,0,0,18,0
389,1,0,9,4
253,0,0,6,1
187,1,0,19,3
215,1,0,0,0
143,1,0,1,4
216,2,1,14,6
283,2,1,16,0
107,0,0,6,2
29,1,0,0,5
107,1,0,18,3
282,0,0,20,3
115,0,0,0,1
107,1,0,10,3
283,1,0,16,4
283,1,0,16,6
107,1,0,7,0
191,2,0,14,3
137,1,1,10,4
283,1,0,21,6
107,0,0,23,3
283,1,0,22,1
289,0,0,20,2
107,1,0,14,1
107,1,0,9,3
107,0,0,13,4
216,1,1,19,3
336,0,0,12,2
283,0,0,15,1
267,0,0,19,0
283,2,0,1,6
88,1,0,10,3
195,1,1,17,5
216,2,0,23,1
283,1,1,10,4
177,1,0,23,4
88,0,0,0,5
111,0,1,0,0
283,1,0,13,2
139,0,0,14,6
61,1,0,23,1
107,2,0,12,1
313,1,0,18,6
107,2,0,14,6
283,1,0,7,5
27,1,0,14,2
27,0,0,14,6
265,1,0,16,1
107,2,0,13,4
214,1,1,18,5
107,1,1,17,1
107,1,0,10,4
283,1,0,20,2
48,2,1,15,4
283,2,1,22,4
107,0,0,22,6
228,1,0,1,2
191,1,0,23,6
88,0,0,0,1
336,1,1,22,4
49,0,1,11,1
107,0,0,14,1
137,1,0,22,6
405,2,0,0,2
177,1,0,22,4
143,0,0,16,4
137,1,1,11,5
29,0,0,2,4
45,1,0,23,6
88,0,0,23,2
410,1,1,17,4
139,1,0,0,3
29,1,0,7,1
365,2,0,14,2
253,0,0,10,1
107,0,1,13,4
107,0,0,7,1
107,1,0,14,2
267,1,0,13,1
29,1,1,8,6
283,1,1,9,5
283,1,1,22,6
195,0,0,1,2
61,1,1,19,4
107,2,0,14,2
115,0,1,17,3
397,2,0,22,0
216,1,0,22,1
177,1,0,0,0
177,1,1,16,5
283,0,1,20,2
365,1,1,15,1
88,2,0,22,2
88,1,1,1,4
107,2,1,9,5
107,1,1,11,1
283,1,0,21,3
282,2,0,19,3
29,1,0,4,1
107,2,0,9,2
177,1,0,20,5
406,1,0,11,5
107,1,0,9,1
107,1,0,23,2
107,1,0,11,0
283,2,1,12,2
379,1,0,9,1
143,1,0,22,2
191,1,1,18,1
397,0,1,20,1
307,0,0,9,6
143,1,0,18,1
216,1,1,15,1
283,1,1,12,5
336,1,0,14,0
107,1,1,23,3
213,1,0,10,6
215,0,0,10,4
321,1,1,16,0
49,1,1,10,4
27,0,0,12,6
283,1,1,21,6
107,0,0,18,1
107,0,0,13,2
216,1,0,21,2
107,1,0,1,3
27,1,0,19,5
107,2,1,15,6
365,2,0,18,0
365,2,0,8,1
214,2,0,2,2
107,2,1,12,4
267,0,1,18,5
177,2,0,21,6
27,1,1,15,0
107,1,0,16,4
107,2,1,17,2
336,1,1,17,5
107,0,1,23,3
88,1,0,19,4
88,1,0,15,3
267,1,1,13,1
283,1,1,19,6
169,2,0,20,2
265,0,1,16,6
107,0,1,21,0
107,0,1,19,1
88,1,1,19,5
137,2,0,15,5
195,1,1,12,4
29,1,0,14,4
397,0,0,23,3
267,0,1,12,3
186,1,0,22,1
139,1,1,15,1
370,0,0,10,2
107,1,1,17,5
267,0,1,1,2
265,2,1,12,5
27,0,1,20,6
27,2,0,17,1
139,1,0,0,0
107,0,0,1,5
370,1,0,0,2
283,1,0,2,6
267,1,1,21,3
107,2,1,14,4
88,2,1,0,2
107,2,1,9,3
107,1,0,14,1
289,1,0,20,2
195,1,1,2,2
88,1,0,21,5
307,1,0,19,2
107,1,1,19,0
29,0,0,11,4
283,1,0,18,3
45,0,1,10,3
267,1,0,1,1
107,0,1,11,1
107,2,0,15,3
137,1,1,20,5
92,0,0,18,3
249,0,1,9,2
365,1,0,21,2
107,0,0,17,1
88,1,0,12,5
107,2,0,12,4
337,1,0,18,4
191,0,1,9,3
88,2,0,22,1
107,1,0,0,0
361,2,0,1,3
166,2,1,19,3
143,0,0,16,2
29,1,0,22,0
107,2,0,9,0
88,1,0,20,2
107,1,1,13,1
336,2,1,21,2
111,0,0,1,6
145,0,0,19,4
137,1,1,18,0
195,2,1,23,4
267,1,1,21,4
107,2,0,14,2
107,1,1,15,2
27,1,1,20,2
102,0,0,14,1
88,0,1,10,2
107,2,1,9,5
107,1,0,20,0
290,1,1,20,6
365,0,0,22,0
283,1,0,20,5
216,1,1,18,6
242,0,0,21,6
282,2,0,18,5
283,1,0,23,0
282,1,1,18,2
282,0,0,0,4
456,2,0,10,3
88,2,0,2,1
195,1,0,15,6
191,1,0,23,0
107,1,0,0,2
283,0,1,9,3
88,1,0,19,2
267,1,0,20,2
253,1,0,21,3
177,1,1,0,0
253,1,1,17,1
427,1,1,10,1
88,1,0,22,3
195,2,0,13,3
27,0,0,15,1
282,0,1,22,4
214,1,0,0,6
283,1,1,17,3
139,0,1,9,1
389,2,0,14,6
107,2,0,15,1
126,1,1,11,4
287,2,0,7,0
29,0,1,19,0
283,1,1,17,5
177,1,1,0,6
107,1,0,10,2
107,2,1,8,6
292,0,0,11,6
107,1,1,11,3
27,0,1,13,2
88,1,0,10,5
27,1,0,20,2
137,1,0,0,4
283,1,0,16,1
283,1,1,18,4
283,2,0,1,4
416,1,0,21,3
283,1,1,1,1
139,1,0,21,2
107,0,1,18,5
12,2,0,14,1
191,1,0,15,3
283,1,0,21,1
195,2,1,0,6
370,2,0,19,3
139,2,0,21,1
287,1,0,23,1
88,1,1,15,5
279,1,0,1,2
107,0,0,22,5
102,1,0,13,2
283,1,0,21,5
143,1,0,14,3
88,1,1,21,3
406,1,0,0,4
216,1,1,14,2
406,0,0,9,1
283,2,0,10,0
107,1,1,22,1
215,1,0,9,3
283,0,1,13,0
107,1,0,15,1
396,1,0,18,3
213,1,0,0,6
107,1,1,13,2
111,1,1,22,1
88,0,0,0,6
107,1,0,13,0
283,1,0,21,0
29,2,0,23,0
282,2,0,11,5
195,1,1,0,2
359,0,0,2,3
107,2,0,0,2
261,1,0,12,0
49,1,0,0,2
153,0,1,3,6
328,1,0,19,5
282,1,1,23,5
195,1,0,1,2
267,0,0,16,1
216,1,1,16,4
365,1,0,21,4
283,1,0,0,5
215,0,1,18,6
107,1,0,14,4
27,0,0,8,0
249,0,0,0,5
45,1,0,3,3
282,0,0,23,5
214,2,0,4,0
365,0,0,17,5
283,1,0,14,4
107,0,0,19,1
107,2,0,21,0
27,1,0,11,0
191,2,0,18,1
88,2,0,1,2
107,1,0,18,4
397,1,1,16,6
283,1,0,17,6
88,1,0,14,4
191,1,0,15,1
361,1,1,2,3
216,0,0,23,0
107,2,0,11,0
216,1,1,17,2
285,1,0,23,1
397,1,1,21,1
107,2,0,8,4
283,1,0,23,6
283,1,1,21,4
359,2,0,0,6
283,1,1,20,6
107,2,1,7,3
88,2,0,0,1
397,1,1,17,6
107,1,0,10,3
27,2,1,21,1
283,1,1,19,5
107,0,1,12,6
49,1,1,17,0
29,1,0,23,1
283,1,0,14,0
267,2,1,2,6
406,2,0,23,2
107,2,0,16,6
45,2,0,23,0
406,2,0,11,1
191,1,0,19,4
29,1,0,1,4
137,1,1,0,4
195,2,1,8,3
177,1,0,19,2
49,1,0,3,4
312,0,0,1,5
265,2,0,14,2
137,0,0,14,3
107,2,0,7,6
27,1,0,20,1
88,0,0,14,6
29,0,0,22,6
137,0,1,0,1
27,1,0,5,3
88,1,0,11,5
126,0,1,17,0
27,1,0,14,6
107,1,0,20,5
283,1,1,12,6
195,1,1,15,2
397,0,1,19,3
267,1,0,0,3
336,2,1,16,1
216,1,0,2,0
88,0,0,21,0
27,1,0,18,3
283,1,0,9,2
367,2,0,20,5
282,2,0,0,6
285,2,0,0,6
214,1,1,16,5
406,1,1,17,4
137,1,0,22,5
169,1,0,22,5
107,1,1,11,1
328,2,0,15,5
267,0,1,9,3
169,0,1,12,3
264,2,0,9,3
111,1,1,1,2
118,0,0,17,0
365,1,1,12,6
27,1,0,23,2
107,1,1,14,0
283,1,0,22,1
253,1,1,11,1
88,0,0,20,4
283,1,0,16,1
139,0,0,21,1
107,1,1,12,4
115,2,0,13,0
214,2,0,8,2
216,0,1,18,1
267,0,1,16,1
336,0,1,13,0
27,0,1,19,4
143,2,0,9,5
177,1,0,19,2
397,0,0,10,0
283,1,0,23,0
107,1,1,18,2
282,0,0,11,2
406,2,1,21,5
361,2,0,12,5
96,1,1,0,3
107,1,0,13,1
365,1,0,18,5
279,1,0,14,2
216,0,1,0,6
27,1,1,16,1
154,1,1,7,3
139,0,0,8,6
107,0,0,0,3
283,1,0,4,0
88,1,0,13,4
107,0,0,7,1
216,1,0,9,1
282,2,0,0,6
29,2,0,19,0
153,1,0,1,5
102,1,0,0,5
107,1,0,21,1
365,1,0,1,2
307,2,0,13,6
45,1,0,17,2
407,2,0,11,0
107,1,0,9,1
283,1,1,21,2
279,1,1,0,3
195,1,0,17,3
88,0,0,19,2
267,1,1,20,4
27,1,0,22,1
283,1,0,15,5
267,2,1,16,2
359,2,0,20,1
137,0,0,9,1
283,2,0,22,5
195,1,1,19,5
37,0,0,16,2
88,0,0,0,2
88,1,1,15,6
283,1,1,20,5
214,1,0,20,0
283,2,1,17,4
107,2,0,9,2
27,1,0,11,5
102,2,1,13,4
143,1,0,19,4
195,0,1,13,2
107,1,1,14,0
365,0,0,15,1
283,1,1,17,3
88,0,0,0,2
143,1,0,0,3
107,2,0,2,2
283,1,1,11,6
153,0,1,1,1
29,1,0,20,6
267,1,0,12,0
88,0,0,19,5
27,2,0,22,5
177,0,0,18,3
427,1,0,11,3
253,0,1,2,6
191,0,1,19,1
283,0,1,10,1
27,0,1,17,3
88,2,0,17,3
283,1,1,18,6
290,1,0,21,6
177,0,0,22,5
27,1,0,17,3
191,2,0,8,4
407,2,1,22,3
280,1,1,8,6
107,2,0,9,2
261,1,1,21,0
107,2,0,11,1
29,2,0,21,2
88,1,0,9,5
107,0,1,8,1
331,0,1,12,0
143,0,0,6,0
285,1,0,21,4
451,0,0,11,4
195,1,0,2,1
107,1,1,17,0
27,1,0,21,3
143,0,0,23,1
27,2,1,19,2
102,2,0,15,3
283,1,1,19,3
137,1,1,10,0
397,0,0,18,3
88,0,1,20,2
283,0,0,15,2
27,2,0,18,6
283,0,0,0,3
45,2,0,23,1
214,1,0,0,1
406,2,0,18,3
49,0,0,1,0
191,0,1,18,2
406,0,0,15,1
406,1,0,1,2
145,1,0,17,1
107,2,0,16,2
169,1,1,16,1
27,1,0,18,4
185,0,1,13,4
126,1,0,18,0
282,1,1,9,2
283,0,0,21,5
107,0,0,13,1
279,1,0,21,0
340,1,0,11,4
283,1,0,18,3
283,2,1,16,0
267,0,0,1,5
107,1,1,7,1
215,0,1,14,2
283,1,0,0,2
177,1,0,22,3
137,1,0,21,5
139,1,0,14,0
137,2,0,0,0
91,2,0,7,0
283,2,1,14,1
111,1,1,12,1
107,1,1,9,4
249,1,0,21,0
27,0,0,7,1
107,1,1,10,4
397,0,1,21,3
337,1,0,19,4
88,0,0,19,1
267,1,0,0,2
139,2,0,12,2
107,1,0,16,1
107,2,0,10,1
107,0,0,14,5
107,1,1,9,3
216,1,0,12,5
107,1,0,1,0
283,1,1,1,6
88,0,0,22,2
253,2,0,5,6
29,1,0,9,1
283,0,0,3,2
107,1,0,16,2
283,1,0,19,4
268,1,0,18,4
27,2,1,13,6
365,2,0,21,3
88,1,1,12,2
268,1,1,7,2
151,2,1,15,5
191,1,1,15,0
107,1,1,6,2
88,1,0,1,1
107,0,0,13,3
365,2,0,1,5
191,1,0,20,6
27,1,0,17,6
29,0,1,0,1
283,0,1,11,0
88,0,0,1,4
195,1,1,15,5
177,2,0,21,5
143,1,0,16,6
283,1,0,23,1
107,0,1,9,3
177,1,0,9,4
169,1,0,18,6
443,1,0,17,4
107,1,0,17,2
88,1,1,16,1
107,2,0,8,0
49,0,0,9,3
440,0,0,10,3
437,0,0,0,2
102,0,1,22,0
195,1,1,19,1
143,1,0,23,6
29,2,0,18,2
107,1,1,10,5
283,1,0,16,4
289,0,1,20,3
107,1,0,7,0
27,2,0,20,5
107,1,1,10,3
177,0,0,23,4
283,2,0,20,3
22,1,0,0,5
283,1,1,17,2
276,1,0,14,0
177,2,0,5,5
282,0,0,10,5
107,1,1,16,0
88,1,0,1,2
88,2,0,22,0
191,0,0,2,1
64,1,1,6,2
88,1,0,2,4
370,0,1,12,3
336,0,0,17,4
214,1,1,0,5
276,1,1,0,1
216,2,0,11,5
137,1,0,0,5
139,2,0,23,3
283,0,1,21,5
107,2,0,15,0
283,1,0,21,3
107,0,0,15,4
107,1,1,8,0
107,0,0,23,5
29,1,0,12,2
29,0,0,19,1
282,2,0,16,3
283,1,0,19,1
195,0,1,18,3
27,1,0,18,2
267,2,1,0,6
195,2,0,0,4
177,2,0,0,1
145,0,1,22,6
215,1,1,4,3
282,1,1,22,1
191,2,1,11,3
312,0,0,22,3
267,1,1,1,5
283,1,1,20,2
282,1,0,14,3
283,1,0,0,3
191,1,0,15,2
107,0,1,17,3
340,1,0,16,6
340,1,0,23,2
27,1,1,19,1
107,1,0,0,1
216,1,1,9,0
27,2,0,20,6
283,1,1,15,6
397,1,0,22,1
88,1,0,4,5
267,0,1,1,3
283,0,0,20,1
107,2,0,21,6
88,0,0,11,6
88,1,1,6,0
88,0,0,20,1
451,1,0,22,4
267,1,0,1,5
269,1,1,2,4
107,1,0,13,1
88,0,0,11,3
177,0,1,1,5
429,0,0,22,2
27,1,0,16,3
216,0,0,1,4
139,1,0,1,0
389,1,0,19,1
332,1,0,19,2
143,1,0,9,1
365,0,0,0,0
195,1,1,13,5
261,0,1,1,1
27,1,1,17,6
267,0,1,22,3
88,1,1,10,5
267,1,1,23,5
148,1,1,18,5
365,2,0,23,3
416,0,0,20,0
45,1,0,23,4
107,1,0,9,1
195,1,1,0,1
283,1,1,13,1
126,1,0,0,2
282,1,1,14,3
406,0,0,0,6
49,1,1,13,5
107,1,1,15,2
282,1,1,12,1
145,1,0,10,2
107,1,0,22,0
88,1,0,23,1
139,1,0,19,5
370,0,1,12,3
29,2,0,0,0
107,1,1,21,4
107,2,0,0,5
195,1,1,19,6
186,1,0,0,0
